deck,source_path,slide_number,table_id,is_table_metric,raw_name,clean_name,refined_name,refinement_changed,refinement_strategy,refinement_iteration,refinement_context_sample,normalized_name,canonical_name,catalog_metric_id,catalog_metric_slug,normalization_method,normalization_status,name_occurrences,name_quality,cluster_id,cluster_similarity,cluster_unit_conflict,normalization_confidence,extraction_confidence,combined_confidence,validation_status,validation_reasons,review_group_key,review_group_size,unit,metric_type,category,raw_value,normalized_value,raw_context_sample
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,21,,false,Banner,Banner,"Click to App, Deeplink, Video",true,context_kpi_line,1,"Click to App, Deeplink, Video",click to app deeplink video,"Click to App, Deeplink, Video",,,cluster,cluster_review,5,0.78,62,1.0,true,0.9428,0.7575,0.8724,warn,cluster_requires_review;cluster_unit_conflict,cluster:62,5,ratio,ratio,other,1770x,1770.0,"As viewers navigate down the LG Home Screen, the Native InLine Banner enriches content discovery for entertainment partners beyond the fold. Ad Format & Availability Banner: 1770x221 2020+ TV Model Years Native ROS & Roadblocks Available Ad"
Disney+ EMEA FY25 H1,Disney+ EMEA FY25 H1/11c_business_metrics_unfiltered.json,3,,false,Content Store Spotlight,Content Store Spotlight,Content Store Spotlight,false,original,0,,content store spotlight,Content Store Spotlight,,,cluster,cluster_review,1,0.56,68,1.0,false,0.8856,0.8525,0.873,warn,cluster_requires_review;missing_metric_hint;single_deck_name;singleton_name,cluster:68,1,count,count,other,04,4.0,01 Platform Updates 02 D+ App Profile 03 FY25 H1 Performance 04 Content Store Spotlight 05 Spring Promo Roadblock Spotlight 06 Recommendations & Looking Ahead Today’s Agenda
Disney+ EMEA FY25 H1,Disney+ EMEA FY25 H1/11c_business_metrics_unfiltered.json,3,,false,Spring Promo Roadblock Spotlight,Spring Promo Roadblock Spotlight,Spring Promo Roadblock Spotlight,false,original,0,,spring promo roadblock spotlight,Spring Promo Roadblock Spotlight,,,cluster,cluster_review,1,0.56,191,1.0,false,0.8856,0.8525,0.873,warn,cluster_requires_review;missing_metric_hint;single_deck_name;singleton_name,cluster:191,1,count,count,other,05,5.0,01 Platform Updates 02 D+ App Profile 03 FY25 H1 Performance 04 Content Store Spotlight 05 Spring Promo Roadblock Spotlight 06 Recommendations & Looking Ahead Today’s Agenda
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,12,,false,D Animation Carousel - DBT Group,D Animation Carousel - DBT Group,D Animation Carousel - DBT Group,false,original,0,,d animation carousel - dbt group,D Animation Carousel - DBT Group,,,cluster,cluster_review,1,0.56,83,1.0,false,0.8856,0.8525,0.873,warn,cluster_requires_review;missing_metric_hint;single_deck_name;singleton_name,cluster:83,1,count,count,other,3,3.0,Custom Home Screen Unit with Animation 3D Animation Carousel - DBT Group
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,17,,false,D Animation with Video-first,D Animation with Video-first,D Animation with Video-first,false,original,0,,d animation with video-first,D Animation with Video-first,,,cluster,cluster_review,1,0.56,84,1.0,false,0.8856,0.8525,0.873,warn,cluster_requires_review;missing_metric_hint;single_deck_name;singleton_name,cluster:84,1,count,count,other,3,3.0,3D Animation with Video-first 3D Animation with Video-first
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,9,,false,CTR Increase,CTR Increase,CTR Increase,false,original,0,,ctr increase,CTR Increase,,,cluster,cluster_review,1,0.62,56,1.0,false,0.9012,0.8275,0.8732,warn,cluster_requires_review;single_deck_name;singleton_name,cluster:56,1,ratio,ratio,other,3.2x,3.2,Blending Creativity and Innovation to Win Big 3.2x CTR Increase LG Ad Solutions was awarded with Best Use of CTV Technology award at ExchangeWire's The Wires Awards! The 3D Animated TV Home Screen campaign with Publicis Imagine UK and The W
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,70,,false,Total Reach Delivered,Total Reach Delivered,Total Reach Delivered,false,original,0,,total reach delivered,Total Reach Delivered,,,cluster,cluster_review,1,0.62,201,1.0,false,0.9012,0.8275,0.8732,warn,cluster_requires_review;single_deck_name;singleton_name,cluster:201,1,percent,percentage,reach,28%,28.0,Power of Homescreen Roadblocks 28% Total Reach Delivered
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,75,,false,Of Q3 UK & DE Investment,Of Q3 UK & DE Investment,Of Q3 UK & DE Investment,false,original,0,,of q3 uk & de investment,Of Q3 UK & DE Investment,,,cluster,cluster_review,1,0.62,160,1.0,false,0.9012,0.8275,0.8732,warn,cluster_requires_review;single_deck_name;singleton_name,cluster:160,1,percent,percentage,cost,8%,8.0,"Q3 Content Store Roadblocks: UK & DE 8% Of Q3 UK & DE Investment Driving 4x CTR and 3x higher launch rates, UK & DE Q3 investment delivered disproportionate impact for just 8% of spend.."
Disney+ EMEA FY24 H1,Disney+ EMEA FY24 H1/11c_business_metrics_unfiltered.json,39,,false,United Kingdom Install/Launch Lift,United Kingdom Install/Launch Lift,United Kingdom Install/Launch Lift,false,original,0,,united kingdom install/launch lift,United Kingdom Install/Launch Lift,,,cluster,cluster_review,2,0.72,206,1.0,false,0.9272,0.785,0.8732,warn,cluster_requires_review;single_deck_name,cluster:206,2,percent,percentage,performance,218%,218.0,"United Kingdom Install/Launch Lift 218% UK not only saw a strong triple digit lift vs the holdout showcasing media’s ability to move the needle, but paid placements drove a near 50% launch rate!"
Disney+ EMEA FY24 H1,Disney+ EMEA FY24 H1/11c_business_metrics_unfiltered.json,39,,false,United Kingdom Install/Launch Lift,United Kingdom Install/Launch Lift,United Kingdom Install/Launch Lift,false,original,0,,united kingdom install/launch lift,United Kingdom Install/Launch Lift,,,cluster,cluster_review,2,0.72,206,1.0,false,0.9272,0.785,0.8732,warn,cluster_requires_review;single_deck_name,cluster:206,2,percent,percentage,performance,42%,42.0,"United Kingdom Install/Launch Lift 42% UK not only saw a strong triple digit lift vs the holdout showcasing media’s ability to move the needle, but paid placements drove a near 50% launch rate!"
Disney+ EMEA FY24 H1,Disney+ EMEA FY24 H1/11c_business_metrics_unfiltered.json,40,,false,Germany Install/Launch Lift,Germany Install/Launch Lift,Germany Install/Launch Lift,false,original,0,,germany install/launch lift,Germany Install/Launch Lift,,,cluster,cluster_review,2,0.72,110,1.0,false,0.9272,0.785,0.8732,warn,cluster_requires_review;single_deck_name,cluster:110,2,percent,percentage,performance,132%,132.0,Germany Install/Launch Lift 132% Germany’s paid campaign with custom targeting and high-impact media drove desired incremental launches and installs that would’ve otherwise not happened without exposure.
Disney+ EMEA FY24 H1,Disney+ EMEA FY24 H1/11c_business_metrics_unfiltered.json,40,,false,Germany Install/Launch Lift,Germany Install/Launch Lift,Germany Install/Launch Lift,false,original,0,,germany install/launch lift,Germany Install/Launch Lift,,,cluster,cluster_review,2,0.72,110,1.0,false,0.9272,0.785,0.8732,warn,cluster_requires_review;single_deck_name,cluster:110,2,percent,percentage,performance,60%,60.0,Germany Install/Launch Lift 60% Germany’s paid campaign with custom targeting and high-impact media drove desired incremental launches and installs that would’ve otherwise not happened without exposure.
Disney+ EMEA FY25 H1,Disney+ EMEA FY25 H1/11c_business_metrics_unfiltered.json,52,,false,Lapsed,Lapsed,D+ App Users: EU5 Markets,true,context_kpi_line,1,D+ App Users: EU5 Markets,d+ app users eu5 markets,D+ App Users: EU5 Markets,,,cluster,cluster_review,1,0.62,87,1.0,false,0.9012,0.8275,0.8732,warn,cluster_requires_review;single_deck_name;singleton_name,cluster:87,1,count,count,other,60,60.0,Flip to Active % Lapsed: All active LG TV users who did not use the app within the last 60 days. Active: All active LG TV users who used the app within the last 60 days. The % of Lapsed users has decreased showcasing reengagment is driving 
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,58,,false,Installs to Acquisition Ratio,Installs to Acquisition Ratio,Installs to Acquisition Ratio,false,original,0,,installs to acquisition ratio,Installs to Acquisition Ratio,,,cluster,cluster_review,1,0.62,129,1.0,false,0.9012,0.8275,0.8732,warn,cluster_requires_review;single_deck_name;singleton_name,cluster:129,1,percent,percentage,performance,19%,19.0,ROS - Not Installed : $80K 19% Installs to Acquisition Ratio Installs 118.5K
Disney+ EMEA FY25 H1,Disney+ EMEA FY25 H1/11c_business_metrics_unfiltered.json,11,,false,Disney+ KR CTR,Disney+ KR CTR,"Click to App, Deeplink, Video",true,context_kpi_line,1,"Click to App, Deeplink, Video",click to app deeplink video,"Click to App, Deeplink, Video",,,cluster,cluster_review,5,0.78,62,1.0,true,0.9428,0.76,0.8733,warn,cluster_requires_review;cluster_unit_conflict,cluster:62,5,percent,percentage,other,2.89%,2.89,"Disney+ KR CTR 2.89% As viewers navigate down the LG Home Screen, the Native InLine Banner enriches content discovery for entertainment partners beyond the fold. Ad Format & Availability Banner: 1770x221 2020+ TV Model Years Native ROS & Ro"
Disney+ EMEA FY24 H1,Disney+ EMEA FY24 H1/11c_business_metrics_unfiltered.json,5,139739cf-0dfd-50c0-8acf-b264ee515f2c,true,Deduplicated Reach Against Other TV OEMs,Deduplicated Reach Against Other TV OEMs,Deduplicated Reach Against Other TV OEMs,false,original,0,,deduplicated reach against other tv oems,Deduplicated Reach vs. Other TV OEMS,,,cluster,cluster_review,2,0.78,2,0.9001,true,0.8689,0.8825,0.874,warn,cluster_requires_review;cluster_unit_conflict,cluster:2,16,percent,percentage,reach,90%+,90.0,A Winning Combination of [TABLE] 40M | US LG Smart TVs 300M | US Secondary Devices 165M | Global LG Smart TVs 90%+ | Deduplicated Reach Against Other TV OEMs
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,34,,false,Companion Video,Companion Video,Companion Video,false,original,0,,companion video,Companion Video,,,cluster,cluster_review,1,0.56,65,1.0,false,0.8856,0.855,0.874,warn,cluster_requires_review;missing_metric_hint;single_deck_name;singleton_name,cluster:65,1,ratio,ratio,other,14x,14.0,"Companion Video: 14x Companion Video: 14x 68% of carousel creatives were static–the lowest performing ad unit.With only 1 activation, 3D animation drove highest engagement rates and lowest cost-pers, whereas companion video continues to dri"
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,61,,false,Sept Offer - Moana 2,Sept Offer - Moana 2,Sept Offer - Moana 2,false,original,0,,sept offer - moana 2,Sept Offer - Moana 2,,,cluster,cluster_review,1,0.56,187,1.0,false,0.8856,0.8575,0.8749,warn,cluster_requires_review;missing_metric_hint;single_deck_name;singleton_name,cluster:187,1,count,count,other,2025,2025.0,2025 Sept Offer - Moana 2 2025 Sept Offer - Moana 2 AlienEarth
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,24,,false,Gap between LG and D+ MAU,Gap between LG and D+ MAU,Gap between LG and D+ MAU,false,original,0,,gap between lg and d+ mau,Gap between LG and D+ MAU,,,cluster,cluster_review,3,0.72,109,1.0,true,0.9272,0.7925,0.876,warn,cluster_requires_review;cluster_unit_conflict;single_deck_name,cluster:109,3,count,count,reach,12.8M,12800000.0,LG vs Disney+ MAU Growth 12.8M Gap between LG and D+ MAU
Disney+ EMEA  FY25 H2,Disney+ EMEA  FY25 H2/11c_business_metrics_unfiltered.json,30,,false,Proxy Conversions,Proxy Conversions,Proxy Conversions,false,original,0,,proxy conversions,Proxy Conversions,,,cluster,cluster_review,1,0.56,171,1.0,false,0.8856,0.8625,0.8768,warn,cluster_requires_review;missing_metric_hint;single_deck_name;singleton_name,cluster:171,1,count,count,performance,315K,315000.0,"XLOB Added Value Snapshot 315K Proxy Conversions The Global XLOB partnership proved to be a major growth accelerator, unlocking over $500K in added value that delivered meaningful scale across the funnel."
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,41,,false,# of Roadblocks,# of Roadblocks,# of Roadblocks,false,original,0,,of roadblocks,# of Roadblocks,,,cluster,cluster_review,2,0.66,15,1.0,false,0.9116,0.82,0.8768,warn,cluster_requires_review;missing_metric_hint;single_deck_name,cluster:15,2,ratio,ratio,other,3x,3.0,"Holiday Roadblocks Spotlight # of Roadblocks 3x With 21% of total H1 budget, Holiday Promo Roadblocks generated 30% of acquired users, had an 1.75x higher CTR, and a 31% lower CPA vs overall 1H"
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,43,,false,# of Roadblocks,# of Roadblocks,# of Roadblocks,false,original,0,,of roadblocks,# of Roadblocks,,,cluster,cluster_review,2,0.66,15,1.0,false,0.9116,0.82,0.8768,warn,cluster_requires_review;missing_metric_hint;single_deck_name,cluster:15,2,ratio,ratio,other,5x,5.0,"Spring Promo Roadblocks Spotlight # of Roadblocks 5x With 31% of total H1 budget, Spring Promo Roadblocks generated impressively low CPEs, with an average less than $1!"
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,40,,false,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,false,original,0,,q1 roadblocks install lift,Q1 Roadblocks: Install Lift,,,cluster,cluster_review,7,0.72,14,1.0,false,0.9272,0.795,0.877,warn,cluster_requires_review;single_deck_name,cluster:14,14,percent,percentage,performance,+309%,309.0,"Q1 Roadblocks: Install Lift +309% Though all Home Screen Roadblocks generated triple digit install lift, major opportunity lies in activating these when themes and holidays are in effect, as holiday-focused RBs drove strongest lifts"
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,40,,false,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,false,original,0,,q1 roadblocks install lift,Q1 Roadblocks: Install Lift,,,cluster,cluster_review,7,0.72,14,1.0,false,0.9272,0.795,0.877,warn,cluster_requires_review;single_deck_name,cluster:14,14,percent,percentage,performance,+288%,288.0,"Q1 Roadblocks: Install Lift +288% Though all Home Screen Roadblocks generated triple digit install lift, major opportunity lies in activating these when themes and holidays are in effect, as holiday-focused RBs drove strongest lifts"
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,40,,false,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,false,original,0,,q1 roadblocks install lift,Q1 Roadblocks: Install Lift,,,cluster,cluster_review,7,0.72,14,1.0,false,0.9272,0.795,0.877,warn,cluster_requires_review;single_deck_name,cluster:14,14,percent,percentage,performance,+249%,249.0,Q1 Roadblocks: Install Lift +249%
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,40,,false,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,false,original,0,,q1 roadblocks install lift,Q1 Roadblocks: Install Lift,,,cluster,cluster_review,7,0.72,14,1.0,false,0.9272,0.795,0.877,warn,cluster_requires_review;single_deck_name,cluster:14,14,percent,percentage,performance,+257%,257.0,Q1 Roadblocks: Install Lift +257%
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,40,,false,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,false,original,0,,q1 roadblocks install lift,Q1 Roadblocks: Install Lift,,,cluster,cluster_review,7,0.72,14,1.0,false,0.9272,0.795,0.877,warn,cluster_requires_review;single_deck_name,cluster:14,14,percent,percentage,performance,+268%,268.0,Q1 Roadblocks: Install Lift +268%
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,40,,false,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,false,original,0,,q1 roadblocks install lift,Q1 Roadblocks: Install Lift,,,cluster,cluster_review,7,0.72,14,1.0,false,0.9272,0.795,0.877,warn,cluster_requires_review;single_deck_name,cluster:14,14,percent,percentage,performance,+291%,291.0,Q1 Roadblocks: Install Lift +291%
Disney+ US FY25 H1,Disney+ US FY25 H1/11c_business_metrics_unfiltered.json,40,,false,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,Q1 Roadblocks: Install Lift,false,original,0,,q1 roadblocks install lift,Q1 Roadblocks: Install Lift,,,cluster,cluster_review,7,0.72,14,1.0,false,0.9272,0.795,0.877,warn,cluster_requires_review;single_deck_name,cluster:14,14,percent,percentage,performance,+382%,382.0,Q1 Roadblocks: Install Lift +382%
Disney+ EMEA FY25 H1,Disney+ EMEA FY25 H1/11c_business_metrics_unfiltered.json,15,,false,D+ Growth in MAUs (Oct 24,D+ Growth in MAUs (Oct 24,EMEA Active User Growth,true,context_prev_line,1,EMEA Active User Growth,emea active user growth,EMEA Active User Growth,,,cluster,cluster_review,58,0.72,5,1.0,true,0.9272,0.7975,0.8779,warn,cluster_requires_review;cluster_unit_conflict;single_deck_name,cluster:5,65,count,count,reach,25,25.0,"EMEA Active User Growth D+ Growth in MAUs (Oct 24 - March 25) Romania: 274K +31% Greece: 168K +29% Turkey: 359K +27% In H1 of FY’25, Disney+ ran in 16 markets including two new markets: Romania and Czech Republic."
Disney+ EMEA FY25 H1,Disney+ EMEA FY25 H1/11c_business_metrics_unfiltered.json,59,,false,D+ Growth in MAUs (Oct 24,D+ Growth in MAUs (Oct 24,EMEA Active User Growth,true,context_prev_line,1,EMEA Active User Growth,emea active user growth,EMEA Active User Growth,,,cluster,cluster_review,58,0.72,5,1.0,true,0.9272,0.7975,0.8779,warn,cluster_requires_review;cluster_unit_conflict;single_deck_name,cluster:5,65,count,count,reach,25,25.0,"EMEA Active User Growth D+ Growth in MAUs (Oct 24 - March 25) Romania: 274K +31% Greece: 168K +29% Turkey: 359K +27% In H1 of FY’25, Disney+ ran in 16 markets including two new markets: Romania and Czech Republic."
Disney+ US FY24 H2,Disney+ US FY24 H2/11c_business_metrics_unfiltered.json,14,,false,Static,Static,"100% SOV, two week time-frames",true,context_kpi_line,1,"100% SOV, two week time-frames",100% sov two week time-frames,"100% SOV, two week time-frames",,,cluster,cluster_review,6,0.72,27,1.0,true,0.9272,0.7975,0.8779,warn,cluster_requires_review;cluster_unit_conflict;single_deck_name,cluster:27,6,count,count,other,970,970.0,"Gain exclusive access and guaranteed share of voice to viewers actively seeking new content and Apps to download with a Native Content Store Roadblock. TV Models: 2017+ Markets: US, UK, ES, DE & BR Ad Format: 970x250 (static) Static: 970×25"
